bathrooms,house_condition,house_grade,schools_nearby,built_year,house_area,living_area,inflation_rate,bedrooms,floors,living_area,price
2,4,8,1,1954,1140,2210,-0.1,4,1,2210,661500
1,3,6,1,1946,1260,1560,-0.1,3,1,1560,451500
2,3,6,1,1947,1420,1660,-0.1,3,1,1660,491400
1,3,6,1,1948,560,990,-0.1,2,1,990,524790
1,3,6,1,1949,1230,1380,-0.1,3,1,1380,535500
1,3,6,1,1949,1100,1600,0.1,3,1,1600,586500
2,3,6,1,1949,1110,1330,0.1,3,1,1330,586500
2,3,6,1,1948,1610,1610,0.1,3,1,1610,567410
2,3,6,1,1941,850,1350,0.1,2,1,1350,368000
2,3,6,1,1941,1170,1550,0.1,3,1,1550,361100
3,3,6,1,1950,1150,1510,0.1,3,1,1510,609500
1,4,8,1,1955,1120,1480,0.1,4,1,1480,756700
1,4,8,1,1954,1270,1800,0.1,3,1,1800,736000
1,4,8,1,1953,900,1400,0.1,2,1,1400,713000
2,4,8,1,1967,1540,1710,0.1,3,1,1710,1104000
1,4,8,1,1958,940,1000,0.1,3,1,1000,851000
2,4,8,1,1967,1140,1880,0.1,2,1,1880,1104000
2,4,8,1,1962,1340,1900,0.1,3,1,1900,972440
2,4,8,1,1961,1340,1340,0.1,3,1,1340,943000
2,3,6,1,1951,980,1960,0.1,2,1,1960,644000
2,4,8,1,1963,1960,1800,0.1,5,1,1800,999120
1,4,8,1,1962,1090,1460,0.1,2,1,1460,954500
1,4,8,1,1969,1210,1970,0.1,2,1,1970,1150000
2,4,8,1,1958,1750,1840,0.1,3,1,1840,834900
1,4,8,1,1953,1250,1450,0.7,3,1,1450,610000
2,3,6,1,1951,1330,1600,0.7,4,1,1600,570000
2,4,8,1,1960,1410,1560,0.7,3,1,1560,799000
2,4,8,1,1963,1520,1550,0.7,4,1,1550,851000
3,3,6,1,1950,1080,1820,0.7,5,1,1820,550000
2,3,6,1,1950,1050,1660,0.7,5,1,1660,548000
2,3,6,1,1947,1300,1570,0.7,3,1,1570,470000
2,3,6,1,1947,1520,1460,0.7,3,1,1460,470000
3,4,8,1,1971,1980,2170,0.7,4,1,2170,1050000
1,3,6,1,1949,520,1340,0.7,1,1,1340,524000
3,3,6,1,1951,1260,2130,0.7,3,1,2130,572600
1,3,6,1,1950,1560,1468,0.7,3,1,1468,546000
1,3,6,1,1944,1040,1040,0.7,3,1,1040,400000
3,4,8,1,1956,1720,2000,0.7,3,1,2000,680000
2,4,8,1,1965,1340,1730,0.7,3,1,1730,900000
1,4,8,1,1969,790,2690,0.7,3,1,2690,1000000
1,4,8,1,1964,1090,1090,0.7,2,1,1090,880000
1,4,8,1,1954,790,1509,0.7,3,1,1509,644000
2,4,8,1,1956,1590,1670,0.7,3,1,1670,700000
1,4,8,1,1956,690,1380,0.7,2,1,1380,680000
1,3,6,1,1943,770,2720,0.7,2,1,2720,360000
1,3,6,1,1943,840,840,0.7,3,1,840,370000
2,4,8,1,1960,1080,2210,0.7,3,1,2210,778000
2,4,8,1,1964,1240,2530,0.7,3,1,2530,879900
1,4,8,1,1971,780,1270,0.7,2,1,1270,1059000
2,3,6,1,1948,1520,2180,0.7,3,1,2180,498000
1,3,6,1,1948,1300,1360,0.7,3,1,1360,500000
3,4,8,1,1957,1620,1450,-0.1,3,1,1450,390830
2,3,6,1,1944,1570,1650,-0.1,3,1,1650,214500
1,4,8,1,1957,980,1100,0.7,4,1,1100,739200
1,3,6,1,1951,780,1210,0.7,2,1,1210,600600
2,4,8,1,1953,1200,1900,0.7,6,1,1900,640500
1,3,6,1,1950,1260,1690,0.7,2,1,1690,567000
1,4,8,1,1965,880,1390,0.7,2,1,1390,945000
2,4,8,1,1965,1330,2630,0.7,3,1,2630,945000
1,3,6,1,1951,890,1850,0.7,3,1,1850,594300
2,3,6,1,1948,1410,1670,0.7,3,1,1670,514500
1,3,6,1,1949,1120,1270,0.7,2,1,1270,546000
2,3,6,1,1949,1140,1540,0.7,3,1,1540,546000
1,4,8,1,1956,1010,1010,0.7,3,1,1010,732900
2,4,8,1,1958,1410,1410,0.7,3,1,1410,767550
2,4,8,1,1956,1010,1370,0.7,2,1,1370,727650
3,4,8,1,1955,1890,1360,0.7,6,1,1360,693000
1,3,6,1,1940,890,1260,0.7,2,1,1260,315000
1,3,6,1,1941,1090,1090,0.7,3,1,1090,319200
1,3,6,1,1952,1110,1780,0.7,3,1,1780,629790
2,3,6,1,1952,1790,2540,0.7,3,1,2540,629895
3,4,8,1,1971,1070,1680,0.7,5,1,1680,1113000
2,3,6,1,1951,1230,1250,0.7,3,1,1250,588000
1,3,6,1,1944,1320,1320,0.7,3,1,1320,412650
2,3,6,1,1944,1190,1540,0.7,3,1,1540,420000
1,3,6,1,1945,1230,1230,0.7,3,1,1230,430500
2,4,8,1,1964,2030,1950,0.7,3,1,1950,924000
2,4,8,1,1961,1250,1430,0.7,3,1,1430,861000
3,4,8,1,1961,1420,1900,0.7,3,1,1900,840000
2,4,8,1,1969,1640,2790,0.7,3,1,2790,1060500
3,4,8,1,1962,1290,1930,0.7,4,1,1930,879480
2,4,8,1,1969,970,1460,0.7,3,1,1460,1050000
1,3,6,1,1951,1270,1780,0.7,3,1,1780,581490
2,3,6,1,1951,1460,1600,0.7,3,1,1600,598500
2,3,6,1,1950,1150,1160,0.7,3,1,1160,558495
1,3,6,1,1944,930,2000,0.7,1,1,2000,399000
1,3,6,1,1945,1050,1340,0.7,3,1,1340,430500
1,4,8,1,1965,1970,1970,0.7,3,1,1970,953400
1,4,8,1,1959,900,1320,0.7,2,1,1320,801150
2,4,8,1,1959,1500,1500,0.7,3,1,1500,804300
3,3,6,1,1948,1180,1600,0.7,3,1,1600,515970
3,3,6,1,1950,1300,1490,0.7,3,1,1490,567000
1,3,6,1,1950,770,930,0.7,2,1,930,577500
3,3,6,1,1951,2460,1630,0.7,4,1,1630,579600
1,4,8,1,1954,1240,1240,0.6,3,1,1240,714890
2,4,8,1,1953,1480,1480,0.6,4,1,1480,682000
1,3,6,1,1947,1750,1400,0.6,3,1,1400,514800
1,3,6,1,1947,1410,1200,0.6,5,1,1200,506000
2,4,8,1,1970,1630,1830,0.6,3,1,1830,1148400
2,4,8,1,1961,1350,1440,0.6,2,1,1440,902000
2,4,8,1,1962,1280,2190,0.6,4,1,2190,921800
2,3,6,1,1949,1170,1340,0.6,3,1,1340,572000
3,4,8,1,1970,1770,2500,0.6,4,1,2500,1139600
1,3,6,1,1948,990,1760,0.6,3,1,1760,550000
2,3,6,1,1946,1370,1400,0.6,3,1,1400,495000
1,3,6,1,1941,700,1600,0.6,2,1,1600,334400
1,3,6,1,1937,1080,1210,0.6,1,1,1210,246400
1,3,6,1,1938,940,1310,0.6,2,1,1310,253000
1,3,6,1,1943,870,870,0.6,3,1,870,402600
1,4,8,1,1956,1090,1200,0.6,2,1,1200,748000
2,4,8,1,1954,1390,1880,0.6,3,1,1880,697400
2,4,8,1,1967,2260,2340,0.6,3,1,2340,1055890
2,4,8,1,1963,1290,1570,0.6,3,1,1570,946000
2,4,8,1,1963,1060,1490,0.6,5,1,1490,948640
3,4,8,1,1966,1890,2390,0.6,3,1,2390,1040600
3,4,8,1,1968,1400,1900,0.6,4,1,1900,1081300
3,4,8,1,1965,1750,1740,0.6,3,1,1740,1001000
2,4,8,1,1964,590,1700,0.6,3,1,1700,979000
2,4,8,1,1966,1330,2250,0.6,4,1,2250,1029600
1,3,6,1,1942,1250,1490,0.6,3,1,1490,362577.6
1,4,8,1,1963,990,990,0.6,2,1,990,946000
2,3,6,1,1952,1730,1600,0.6,3,1,1600,657800
2,4,8,1,1954,1890,1610,0.6,4,1,1610,703978
1,4,8,1,1953,1640,1680,0.6,3,1,1680,684200
1,3,6,1,1953,1060,1900,0.6,3,1,1900,662200
2,4,8,1,1957,590,1350,0.4,2,1,1350,936000
3,4,8,1,1958,1080,1870,0.4,4,1,1870,949000
2,4,8,1,1971,860,1100,0.4,4,1,1100,1365000
3,4,8,1,1958,2120,1180,0.4,3,1,1180,962000
3,4,8,1,1964,1190,1960,0.4,4,1,1960,1144000
2,4,8,1,1964,770,1320,0.4,3,1,1320,1140100
3,4,8,1,1963,1200,1700,0.4,3,1,1700,1105000
1,3,6,1,1952,860,1180,0.4,2,1,1180,776880
2,3,6,1,1952,1310,1330,0.4,3,1,1330,754000
1,3,6,1,1950,800,1490,0.4,1,1,1490,694200
2,4,8,1,1956,1260,1330,0.4,3,1,1330,908700
1,3,6,1,1940,480,1550,0.4,1,1,1550,377000
2,3,6,1,1947,1800,1400,0.4,3,1,1400,616200
2,4,8,1,1970,800,1520,0.4,2,1,1520,1361100
2,3,6,1,1942,1630,1620,0.4,3,1,1620,429000
1,3,6,1,1947,1210,1210,0.4,3,1,1210,611000
3,3,6,1,1952,1210,1480,0.4,3,1,1480,754000
2,4,8,1,1957,2150,1880,0.4,4,1,1880,936000
2,4,8,1,1956,2060,1950,0.4,4,1,1950,910000
1,4,8,1,1960,790,1050,0.4,3,1,1050,1019200
2,4,8,1,1964,910,1260,0.4,2,1,1260,1143870
2,4,8,1,1965,1440,1440,0.4,3,1,1440,1196000
2,4,8,1,1966,1740,1390,0.4,3,1,1390,1227200
2,4,8,1,1965,1360,1570,0.4,3,1,1570,1170000
1,3,6,1,1945,1220,1420,0.4,3,1,1420,555100
2,3,6,1,1947,790,1570,0.4,3,1,1570,612300
2,3,6,1,1950,980,1790,0.4,3,1,1790,696800
1,4,8,1,1959,1120,1120,0.4,2,1,1120,988000
1,4,8,1,1969,960,1330,0.4,2,1,1330,1300000
2,4,8,1,1965,1430,1890,0.4,3,1,1890,1177800
1,3,6,1,1945,1000,1010,0.4,3,1,1010,530400
2,3,6,1,1944,1190,1390,0.4,3,1,1390,507000
2,4,8,1,1956,1640,1630,0.4,3,1,1630,878800
3,3,6,1,1946,1180,1570,0.4,3,1,1570,585000
2,4,8,1,1958,1330,1460,0.4,3,1,1460,972400
2,3,6,1,1950,1930,1620,0.4,4,1,1620,702000
1,4,8,1,1957,1150,1150,0.4,3,1,1150,930800
2,4,8,1,1955,1360,1760,0.1,3,1,1760,863772
2,4,8,1,1957,1650,1340,0.1,3,1,1340,938600
1,4,8,1,1955,1350,1520,0.1,3,1,1520,871000
1,4,8,1,1959,1150,1410,0.1,3,1,1410,995800
1,4,8,1,1969,930,1300,0.1,2,1,1300,1300000
2,4,8,1,1967,950,1700,0.1,3,1,1700,1240200
3,3,6,1,1949,1300,1790,0.1,4,1,1790,676000
4,3,6,1,1949,2800,1700,0.1,5,1,1700,663000
2,3,6,1,1948,1290,1740,0.1,5,1,1740,650000
1,3,6,1,1943,1280,1060,0.1,3,1,1060,468000
1,4,8,1,1954,960,1320,0.1,3,1,1320,829400
2,3,6,1,1948,1020,1560,0.1,4,1,1560,624000
1,3,6,1,1945,880,1220,0.1,2,1,1220,546000
2,4,8,1,1956,1100,1700,0.1,4,1,1700,896740
2,4,8,1,1957,790,1180,0.1,4,1,1180,933400
3,4,8,1,1964,1470,2590,0.1,5,1,2590,1144000
3,4,8,1,1964,1190,1630,0.1,3,1,1630,1157000
2,4,8,1,1967,1300,1941,0.1,3,1,1941,1253200
2,3,6,1,1945,1430,1310,0.1,2,1,1310,547300
3,3,6,1,1951,1180,1690,0.1,3,1,1690,718120
2,4,8,1,1958,1200,1550,0.1,3,1,1550,964340
1,4,8,1,1964,790,1580,0.1,1,1,1580,1141400
3,4,8,1,1965,1130,1680,0.1,3,1,1680,1170000
1,4,8,1,1961,740,1800,0.1,2,1,1800,1058200
3,4,8,1,1966,1550,2350,0.1,4,1,2350,1209000
1,3,6,1,1942,740,1160,0.1,2,1,1160,455000
1,3,6,1,1944,1400,1160,0.1,3,1,1160,504400
1,4,8,1,1955,1360,1570,0.1,4,1,1570,852800
2,4,8,1,1961,2150,1760,0.1,4,1,1760,1040000
1,4,8,1,1960,1120,1470,0.1,2,1,1470,1037400
1,3,6,1,1947,1300,1320,0.1,3,1,1320,613600
3,4,8,1,1954,1600,1890,0.1,4,1,1890,845000
2,4,8,1,1956,1210,1550,0.1,3,1,1550,884000
3,4,8,1,1957,1940,2140,0.1,4,1,2140,923000
1,3,6,1,1946,790,1240,0.1,3,1,1240,585000
2,3,6,1,1948,1550,1450,0.1,3,1,1450,637000
2,3,6,1,1949,1140,1460,0.1,3,1,1460,669500
2,3,6,1,1941,790,1320,0,4,1,1320,397687.5
3,4,8,1,1960,1190,1940,0,3,1,1940,975000
1,4,8,1,1968,990,2250,0,2,1,2250,1225000
2,4,8,1,1960,1410,2040,-0.1,3,1,2040,819000
3,4,8,1,1964,1390,1820,-0.1,4,1,1820,929250
3,4,8,1,1961,1390,2160,-0.1,4,1,2160,850500
3,4,8,1,1969,1310,1850,-0.1,4,1,1850,1071000
2,3,6,1,1951,1640,2250,-0.1,3,1,2250,585900
1,4,8,1,1956,1310,1200,-0.1,3,1,1200,714000
1,4,8,1,1953,1000,1620,-0.1,2,1,1620,640500
1,3,6,1,1940,720,940,-0.1,2,1,940,315000
1,3,6,1,1944,920,920,-0.1,3,1,920,398895
1,3,6,1,1944,720,1450,-0.1,2,1,1450,409500
3,3,6,1,1949,1710,2070,-0.1,4,1,2070,541800
2,3,6,1,1944,1520,1590,-0.1,3,1,1590,399000
2,4,8,1,1955,1390,1170,-0.1,4,1,1170,684600
1,4,8,1,1956,1620,1680,-0.1,3,1,1680,724500
2,4,8,1,1957,1390,2110,-0.1,6,1,2110,756000
1,4,8,1,1964,1630,1880,-0.1,3,1,1880,918750
1,4,8,1,1960,1080,1680,-0.1,3,1,1680,831600
2,4,8,1,1969,2280,1100,-0.1,4,1,1100,1050000
1,3,6,1,1940,720,2010,-0.1,2,1,2010,315000
2,4,8,1,1963,1400,1400,-0.1,2,1,1400,906675
2,4,8,1,1965,1760,2220,-0.1,3,1,2220,955500
2,4,8,1,1955,1190,1290,-0.1,3,1,1290,683550
1,3,6,1,1946,950,1360,-0.1,4,1,1360,457800
1,4,8,1,1960,700,1570,-0.1,2,1,1570,837900
2,3,6,1,1947,1150,1200,-0.1,1,1,1200,476700
3,3,6,1,1952,1220,1840,-0.1,4,1,1840,627900
1,4,8,1,1954,1120,1320,0.5,2,1,1320,693000
2,3,6,1,1949,1650,1510,0.5,3,1,1510,552200
3,3,6,1,1951,1100,1590,0.5,4,1,1590,627000
2,4,8,1,1967,1390,1390,0.5,4,1,1390,1064800
2,3,6,1,1952,1930,2270,0.5,3,1,2270,649000
3,4,8,1,1956,1280,2340,0.5,3,1,2340,759000
1,3,6,1,1949,1530,1530,0.5,3,1,1530,554400
2,3,6,1,1947,1540,1490,0.5,3,1,1490,503800
2,3,6,1,1947,1300,1510,0.5,2,1,1510,506000
2,4,8,1,1960,1760,1760,0.5,3,1,1760,853600
1,4,8,1,1963,960,1290,0.5,2,1,1290,950400
3,4,8,1,1964,1460,1960,0.5,4,1,1960,968000
2,4,8,1,1960,1200,1670,0.5,2,1,1670,855800
2,4,8,1,1964,2000,2590,0.5,4,1,2590,968000
1,4,8,1,1954,1300,1480,0.5,3,1,1480,694100
1,3,6,1,1942,860,1100,0.5,2,1,1100,374000
3,4,8,1,1964,1340,2340,0.5,3,1,2340,963600
1,4,8,1,1954,1300,1940,0.5,3,1,1940,693000
2,4,8,1,1956,1460,1600,0.5,3,1,1600,748000
2,3,6,1,1947,1250,1590,0.5,4,1,1590,512600
3,4,8,1,1958,1160,1920,0.7,3,1,1920,728000
1,3,6,1,1950,1060,1090,0.7,3,1,1090,551000
3,3,6,1,1951,1550,1950,0.7,3,1,1950,568000
3,3,6,1,1950,1860,1815,0.7,3,1,1815,535000
1,4,8,1,1971,1010,1300,0.7,3,1,1300,1050000
1,4,8,1,1961,1140,1910,0.7,3,1,1910,800000
1,3,6,1,1941,1200,1350,0.7,3,1,1350,306000
3,3,6,1,1950,1160,1670,0.7,3,1,1670,538000
1,4,8,1,1956,720,952,0.7,2,1,952,700000
3,4,8,1,1956,1330,2230,0.7,5,1,2230,695000
2,4,8,1,1953,1600,2040,0.7,4,1,2040,607394
3,4,8,1,1954,1810,2630,0.7,5,1,2630,640000
3,4,8,1,1955,1400,2390,0.7,5,1,2390,660000
2,4,8,1,1964,1230,1590,0.7,3,1,1590,880000
2,3,6,1,1951,1150,1820,0.7,3,1,1820,558000
1,3,6,1,1948,1480,1480,0.7,3,1,1480,500000
1,3,6,1,1941,880,990,0.7,3,1,990,320000
2,4,8,1,1965,1430,2130,0.7,3,1,2130,909800
1,3,6,1,1944,1040,1330,0.7,3,1,1330,380000
2,3,6,1,1944,1390,1260,0.7,3,1,1260,380000
1,4,8,1,1957,1120,1320,0.7,3,1,1320,720000
2,4,8,1,1954,980,1500,0.7,3,1,1500,644000
3,3,6,1,1946,1440,1880,0.7,3,1,1880,438000
2,3,6,1,1943,720,1150,0.7,2,1,1150,362000
2,3,6,1,1950,1100,1720,0.7,4,1,1720,534000
1,4,8,1,1956,1240,1800,0.7,3,1,1800,700000
2,4,8,1,1965,1570,1450,-0.1,2,1,1450,506000
1,3,6,1,1951,1140,1140,-0.1,3,1,1140,303600
1,3,6,1,1942,1140,1270,-0.1,3,1,1270,189750
2,4,8,1,1959,1140,1840,-0.1,3,1,1840,417945
2,3,6,1,1951,1580,1580,0.7,3,1,1580,587790
2,3,6,1,1949,1900,1900,0.7,3,1,1900,530250
1,3,6,1,1952,930,1250,0.7,2,1,1250,609000
3,3,6,1,1950,1600,1770,0.7,4,1,1770,567000
3,3,6,1,1952,1780,2080,0.7,3,1,2080,630000
2,3,6,1,1949,1470,1390,0.7,3,1,1390,534660
3,4,8,1,1959,1610,2030,0.7,4,1,2030,808500
2,4,8,1,1966,1240,1800,0.7,2,1,1800,989100
2,4,8,1,1967,1520,2310,0.7,3,1,2310,998718
2,4,8,1,1968,1440,2190,0.7,3,1,2190,1039500
1,3,6,1,1950,1780,1780,0.7,2,1,1780,567000
3,3,6,1,1947,1300,2120,0.7,5,1,2120,493500
2,3,6,1,1946,1500,1320,0.7,3,1,1320,470400
2,4,8,1,1957,1400,1260,0.7,3,1,1260,750225
3,4,8,1,1957,1280,2280,0.7,4,1,2280,745395
1,4,8,1,1955,1150,1750,0.7,3,1,1750,692895
2,3,6,1,1946,1590,1750,0.7,2,1,1750,473550
1,3,6,1,1940,960,1310,0.7,3,1,1310,315000
2,4,8,1,1957,2450,1560,0.7,3,1,1560,751800
1,3,6,1,1949,1090,1550,0.7,3,1,1550,532350
1,3,6,1,1948,1140,1690,0.7,3,1,1690,511980
1,3,6,1,1945,720,2300,0.7,2,1,2300,441000
2,3,6,1,1947,1330,1150,0.7,4,1,1150,495320.7
2,3,6,1,1949,1740,1510,0.7,5,1,1510,533400
3,4,8,1,1954,1140,1920,0.7,4,1,1920,661500
1,4,8,1,1956,950,1180,0.7,2,1,1180,711900
2,4,8,1,1958,1850,1830,0.7,3,1,1830,777000
1,4,8,1,1961,620,1290,0.7,2,1,1290,844200
3,4,8,1,1963,1510,1660,0.7,4,1,1660,913500
2,4,8,1,1965,700,1700,0.7,2,1,1700,945000
3,4,8,1,1965,1300,2080,0.7,4,1,2080,966000
2,4,8,1,1965,1530,1800,0.7,3,1,1800,945000
3,3,6,1,1948,1120,1640,0.7,3,1,1640,524790
1,4,8,1,1962,1170,2410,0.7,3,1,2410,871500
1,3,6,1,1945,920,1280,0.7,2,1,1280,424200
1,4,8,1,1954,950,1620,0.7,2,1,1620,672000
2,3,6,1,1943,1220,1660,0.7,3,1,1660,372750
2,3,6,1,1944,1260,1800,0.7,3,1,1800,421050
2,3,6,1,1946,1390,1390,0.7,2,1,1390,454650
2,3,6,1,1942,1080,1250,0.7,3,1,1250,346395
3,4,8,1,1965,1210,1870,0.7,3,1,1870,966000
2,4,8,1,1964,1220,1620,0.7,3,1,1620,924000
3,4,8,1,1964,1390,2190,0.7,4,1,2190,924000
1,3,6,1,1947,1060,1310,0.7,3,1,1310,483000
3,4,8,1,1955,1200,1930,0.7,4,1,1930,694417.5
2,3,6,1,1946,1600,1540,0.7,4,1,1540,470400
2,3,6,1,1946,970,1560,0.7,3,1,1560,472500
1,3,6,1,1951,1010,1890,0.7,2,1,1890,598500
1,3,6,1,1945,900,1430,0.6,2,1,1430,451000
1,4,8,1,1969,880,1580,0.6,3,1,1580,1111000
1,3,6,1,1942,910,1090,0.6,3,1,1090,363000
2,3,6,1,1945,1000,1150,0.6,2,1,1150,462000
2,3,6,1,1950,1640,1510,0.4,3,1,1510,700700
1,3,6,1,1947,880,880,0.4,3,1,880,598000
1,3,6,1,1949,910,1460,0.4,2,1,1460,660400
1,3,6,1,1947,910,1310,0.4,2,1,1310,611000
2,3,6,1,1949,1170,1630,0.4,4,1,1630,662870
3,3,6,1,1950,1280,1640,0.4,4,1,1640,689000
3,4,8,1,1971,2340,2630,0.4,3,1,2630,1365000
3,4,8,1,1966,1220,2060,0.4,4,1,2060,1222000
2,3,6,1,1952,1390,1960,0.4,3,1,1960,774670
1,3,6,1,1947,820,2270,0.4,2,1,2270,611000
1,3,6,1,1949,1790,1660,0.4,3,1,1660,676000
2,3,6,1,1952,830,1100,0.4,3,1,1100,764426
1,3,6,1,1949,1610,2100,0.4,2,1,2100,663000
3,3,6,1,1949,910,2090,0.4,3,1,2090,655200
1,3,6,1,1946,860,990,0.4,2,1,990,561600
2,3,6,1,1949,1300,2210,0.4,3,1,2210,669500
3,3,6,1,1952,2110,1680,0.4,3,1,1680,751400
2,3,6,1,1950,1420,1740,0.4,3,1,1740,689000
2,3,6,1,1948,1520,2060,0.4,3,1,2060,624000
1,4,8,1,1954,1090,1540,0.4,3,1,1540,845000
2,4,8,1,1956,1190,1430,0.4,2,1,1430,905164
3,3,6,1,1950,1160,1290,0.4,3,1,1290,702000
1,3,6,1,1945,1080,1230,0.4,3,1,1230,538200
2,3,6,1,1949,1300,1300,0.4,3,1,1300,652600
2,4,8,1,1954,990,1750,0.4,3,1,1750,820300
2,4,8,1,1954,1820,2190,0.4,3,1,2190,832000
2,4,8,1,1957,1850,1510,0.4,4,1,1510,915200
1,4,8,1,1962,820,1410,0.4,2,1,1410,1092000
1,4,8,1,1965,910,1480,0.4,2,1,1480,1170000
2,3,6,1,1945,1250,1390,0.4,4,1,1390,551200
1,4,8,1,1967,790,1390,0.4,2,1,1390,1248000
2,4,8,1,1961,1730,1440,0.4,3,1,1440,1040000
2,4,8,1,1965,960,1560,0.4,4,1,1560,1193400
2,4,8,1,1961,1330,1950,0.4,3,1,1950,1040000
2,4,8,1,1963,1710,1940,0.4,4,1,1940,1118000
1,3,6,1,1938,610,1090,0.4,1,1,1090,327600
2,4,8,1,1961,1740,1540,0.4,3,1,1540,1066000
2,4,8,1,1963,970,1940,0.4,2,1,1940,1120600
3,4,8,1,1967,1460,1840,0.4,5,1,1840,1234870
2,4,8,1,1963,1390,1460,0.4,3,1,1460,1105000
1,3,6,1,1945,1370,1770,0.4,3,1,1770,533000
1,3,6,1,1945,1130,1550,0.4,2,1,1550,532870
3,4,8,1,1953,1260,1880,0.4,5,1,1880,800020
1,3,6,1,1942,600,1470,0.4,2,1,1470,452400
2,4,8,1,1962,870,1620,0.4,3,1,1620,1078740
1,4,8,1,1960,1070,1440,0.4,3,1,1440,1039870
1,3,6,1,1952,1010,1370,0.4,3,1,1370,754000
3,4,8,1,1969,1150,1920,0.1,4,1,1920,1300000
2,4,8,1,1965,900,1750,0.1,3,1,1750,1196000
1,3,6,1,1952,990,1460,0.1,3,1,1460,764400
2,3,6,1,1948,1220,1990,0.1,3,1,1990,624000
2,3,6,1,1947,1290,1440,0.1,3,1,1440,603200
1,4,8,1,1956,750,1450,0.1,4,1,1450,910000
1,4,8,1,1958,800,1640,0.1,3,1,1640,947700
1,4,8,1,1953,820,1100,0.1,3,1,1100,793000
2,4,8,1,1955,1590,1600,0.1,3,1,1600,858000
1,3,6,1,1947,960,1460,0.1,3,1,1460,611000
2,3,6,1,1942,1520,1740,0.1,3,1,1740,434200
1,3,6,1,1942,910,1020,0.1,3,1,1020,439400
1,3,6,1,1943,1060,1060,0.1,3,1,1060,473200
3,4,8,1,1954,1200,1700,0.1,3,1,1700,829400
1,4,8,1,1954,1010,1380,0.1,3,1,1380,821600
3,4,8,1,1965,1410,1540,0.1,3,1,1540,1170000
1,4,8,1,1960,1050,1650,0.1,2,1,1650,1020500
1,4,8,1,1962,880,1370,0.1,2,1,1370,1079000
1,4,8,1,1956,1180,1450,0.1,3,1,1450,910000
2,3,6,1,1944,1310,1390,0.1,3,1,1390,510900
1,3,6,1,1942,870,1100,0.1,2,1,1100,442000
2,4,8,1,1963,1060,1550,0.1,3,1,1550,1105000
3,3,6,1,1948,940,1550,0.1,3,1,1550,624000
1,3,6,1,1947,940,1250,0.1,3,1,1250,598000
2,4,8,1,1971,1520,2150,0.1,3,1,2150,1365000
2,3,6,1,1948,1030,1300,0.1,3,1,1300,624000
2,3,6,1,1951,1480,1530,0.1,4,1,1530,735800
1,4,8,1,1960,860,1090,0,2,1,1090,975000
1,3,6,1,1937,560,1120,-0.1,1,1,1120,222600
1,4,8,1,1971,830,1350,-0.1,1,1,1350,1102500
3,4,8,1,1957,1270,1800,-0.1,5,1,1800,751800
1,3,6,1,1945,1130,1060,-0.1,2,1,1060,434700
3,4,8,1,1957,1140,1630,-0.1,5,1,1630,749700
3,4,8,1,1954,1210,2070,-0.1,3,1,2070,682395
3,4,8,1,1966,1660,1820,-0.1,3,1,1820,984900
3,4,8,1,1963,1250,1750,-0.1,4,1,1750,892500
2,4,8,1,1968,790,1350,-0.1,3,1,1350,1028895
2,3,6,1,1946,1280,1670,-0.1,3,1,1670,451500
2,3,6,1,1944,1240,1240,-0.1,3,1,1240,403200
2,3,6,1,1946,1300,1660,-0.1,3,1,1660,468300
2,4,8,1,1963,1330,1750,-0.1,3,1,1750,913500
2,4,8,1,1957,1240,1570,-0.1,3,1,1570,745500
2,3,6,1,1948,1290,1590,-0.1,3,1,1590,525000
2,4,8,1,1956,1470,1470,0.1,3,1,1470,805000
2,4,8,1,1967,1330,1510,0.1,3,1,1510,1092500
2,3,6,1,1948,1230,1260,0.1,4,1,1260,569250
3,3,6,1,1948,1340,2474,0.1,6,1,2474,575000
1,4,8,1,1970,1260,1570,0.1,4,1,1570,1205200
2,4,8,1,1971,1200,1540,0.1,3,1,1540,1207500
3,3,6,1,1946,1900,2040,0.1,4,1,2040,494500
2,4,8,1,1969,1230,1250,0.1,4,1,1250,1150000
3,4,8,1,1966,1050,1860,0.1,3,1,1860,1087900
2,4,8,1,1962,1850,2190,0.1,5,1,2190,954500
1,4,8,1,1959,1320,1270,0.1,2,1,1270,876658.8
1,3,6,1,1944,1010,1040,0.1,2,1,1040,459885
2,3,6,1,1941,1190,1190,0.1,3,1,1190,368308.2
2,3,6,1,1948,1350,1470,0.1,3,1,1470,554875
2,3,6,1,1948,1420,1950,0.1,3,1,1950,575000
2,4,8,1,1955,1420,2140,0.1,2,1,2140,770500
2,3,6,1,1950,1340,1310,0.1,3,1,1310,632500
1,4,8,1,1954,960,1740,0.5,3,1,1740,708400
1,4,8,1,1958,1030,1030,0.5,3,1,1030,803000
2,3,6,1,1943,1120,1690,0.5,2,1,1690,413600
2,4,8,1,1954,890,1460,0.5,3,1,1460,714890
3,4,8,1,1957,1850,1700,0.5,4,1,1700,789800
1,3,6,1,1947,880,1440,0.5,3,1,1440,506000
2,3,6,1,1947,1300,1300,0.5,3,1,1300,510400
2,3,6,1,1950,1560,1820,0.5,3,1,1820,601700
1,3,6,1,1937,830,980,0.5,2,1,980,242000
2,3,6,1,1950,1650,1260,0.5,2,1,1260,583000
2,4,8,1,1954,1480,1480,0.5,3,1,1480,693000
2,4,8,1,1956,1220,1270,0.5,2,1,1270,748000
